var_name,code,label_init,label_new
commune,12120205,COM. NGANDA,COM. NGANDA
commune,04120205,COM. ROSSO,COM. ROSSO
commune,08120205,THIEPPE,THIEPPE
commune,03220205,TOURE MBONDE,TOURE MBONDE
commune,06220205,DABALY,DABALY
commune,03320205,TOUBA MOSQUEE,TOUBA MOSQUEE
commune,06320205,PANAL OUOLOF,PANAL OUOLOF
commune,05420205,COM. MALEM NIANI,COM. MALEM NIANI
commune,06120305,COM. SIBASSOR,COM. SIBASSOR
commune,07120305,COM. NGAPAROU,COM. NGAPAROU
commune,08120305,NGOURANE OUOLOF,NGOURANE OUOLOF
commune,10220305,COM. DIAOUBE-KABENDOU,COM. DIAOUBE-KABENDOU
commune,06220305,COM. KEUR MADIABEL,COM. KEUR MADIABEL
commune,08220305,COM. MBEULEUKHE,COM. MBEULEUKHE
commune,09220305,COM. KARANG POSTE,COM. KARANG POSTE
commune,14320305,COM. TANAFF,COM. TANAFF
commune,04220405,COM. DEMETTE,COM. DEMETTE
commune,08220405,AFFE DJOLOF,AFFE DJOLOF
commune,07320405,PAMBAL,PAMBAL
commune,01130115,FANN-POINT E-AMITIE,FANN-POINT E-AMITIE
commune,01130125,SICAP LIBERTE,SICAP LIBERTE
commune,01230125,DJIDAH THIAROYE KAO,DJIDAH THIAROYE KAO
commune,01230135,MBAO,MBAO
commune,10120106,COM. SARE YOBA DIEGA,COM. SARE YOBA DIEGA
commune,14120106,SAMA KANTA PEULH,SAMA KANTA PEULH
commune,08120106,TOUBA MERINA,TOUBA MERINA
commune,11220106,COM. OUAOUNDE,COM. OUAOUNDE
commune,03220106,TOUBA LAPPE,TOUBA LAPPE
commune,04220106,COM. MBOUMBA,COM. MBOUMBA
commune,09220106,COM. PASSY,COM. PASSY
commune,03320106,TOUBA MBOUL,TOUBA MBOUL
commune,14320106,COM. DIATTACOUNDA,COM. DIATTACOUNDA
commune,10120206,COM. DABO,COM. DABO
commune,08120206,COM. GUEOUL,COM. GUEOUL
commune,06220206,DAROU SALAM,DAROU SALAM
commune,06320206,COM. MBOSS,COM. MBOSS
commune,07120306,COM. POPENGUINE,COM. POPENGUINE
commune,10220306,COM. KOUNKANE,COM. KOUNKANE
commune,04220406,COM. GUEDE CHANTIER,COM. GUEDE CHANTIER
commune,01130126,DIEUPPEUL DERKLE,DIEUPPEUL DERKLE
commune,01230126,GUINAW RAIL NORD,GUINAW RAIL NORD
commune,14120107,COM. DIANAH MALARY,COM. DIANAH MALARY
commune,08120107,MBACKE CADIOR,MBACKE CADIOR
commune,11220107,COM. SEMME,COM. SEMME
commune,04220107,COM. WALALDE,COM. WALALDE
commune,09220107,COM. SOUM,COM. SOUM
commune,03320107,DAROU NAHIM,DAROU NAHIM
commune,14320107,COM. SAMINE,COM. SAMINE
commune,07120307,COM. SALY PORTUDAL,COM. SALY PORTUDAL
commune,01230127,GUINAW RAIL SUD,GUINAW RAIL SUD
commune,03320108,TAIBA TIECKENE,TAIBA TIECKENE
commune,07120308,COM. SOMONE,COM. SOMONE
milieu_residence,1.0,Urbain,Urbain
milieu_residence,2.0,Rural,Rural
